Item_Number,Name,Year,Theme,Subtheme,Pieces,Minifigures,Image_URL,USD_MSRP,Packaging,Availability,wanted,owned,rating,theme_grp,review_num,query_id,adjust_coef,adj_USD_MSRP
10036,Pizza-To-Go,2002,Town,Shops and Services,151.0,3.0,http://images.brickset.com/sets/images/10036-1.jpg,20.0,Box,LEGO exclusive,852.0,924.0,4.90909090909091,Modern day,11,10036-1,0.741511206948,26.9719456869
10037,Breezeway Cafe,2002,Town,Shops and Services,183.0,5.0,http://images.brickset.com/sets/images/10037-1.jpg,23.0,Box,LEGO exclusive,693.0,627.0,4.25,Modern day,4,10037-1,0.741511206948,31.0177375399
10039,Black Falcon's Fortress,2002,Castle,Black Falcons,426.0,6.0,http://images.brickset.com/sets/images/10039-1.jpg,40.0,Box,LEGO exclusive,912.0,861.0,4.57142857142857,Historical,7,10039-1,0.741511206948,53.9438913737
10040,Black Seas Barracuda,2002,Pirates,No_Subtheme,906.0,8.0,http://images.brickset.com/sets/images/10040-1.jpg,90.0,Box,LEGO exclusive,1189.0,599.0,4.75,Historical,8,10040-1,0.741511206948,121.373755591
10075,Spider-Man Action Pack,2002,Studios,Spider-Man,25.0,0.0,http://images.brickset.com/sets/images/10075-1.jpg,7.0,Box,LEGO exclusive,412.0,106.0,0,Modern day,0,10075-1,0.741511206948,9.4401809904
10153,Train Motor 9 V,2002,Trains,9 V,3.0,0.0,http://images.brickset.com/sets/images/10153-1.jpg,24.99,Box,Retail - limited,308.0,1011.0,5,Modern day,2,10153-1,0.741511206948,33.7014461357
1374,Green Goblin,2002,Studios,Spider-Man,58.0,2.0,http://images.brickset.com/sets/images/1374-1.jpg,7.0,Box,Retail,525.0,1422.0,3.84615384615385,Modern day,13,1374-1,0.741511206948,9.4401809904
1376,Spider-Man Action Studio,2002,Studios,Spider-Man,248.0,5.0,http://images.brickset.com/sets/images/1376-1.jpg,30.0,Box,Retail,510.0,929.0,3.875,Modern day,8,1376-1,0.741511206948,40.4579185303
1380,Werewolf Ambush,2002,Studios,No_Subtheme,117.0,3.0,http://images.brickset.com/sets/images/1380-1.jpg,10.0,Box,Retail,588.0,1099.0,4.38461538461538,Modern day,13,1380-1,0.741511206948,13.4859728434
1381,Vampire's Crypt,2002,Studios,No_Subtheme,176.0,4.0,http://images.brickset.com/sets/images/1381-1.jpg,20.0,Box,Retail,703.0,966.0,4.47368421052632,Modern day,19,1381-1,0.741511206948,26.9719456869
1382,Scary Laboratory,2002,Studios,No_Subtheme,493.0,6.0,http://images.brickset.com/sets/images/1382-1.jpg,50.0,Box,Retail,785.0,813.0,4.88888888888889,Modern day,9,1382-1,0.741511206948,67.4298642172
1383,Curse of the Pharaoh,2002,Studios,No_Subtheme,51.0,2.0,http://images.brickset.com/sets/images/1383-1.jpg,4.0,Box,Retail,624.0,1153.0,4.8,Modern day,15,1383-1,0.741511206948,5.39438913737
5521,Sea Jet,1993,Model Team,No_Subtheme,401.0,0.0,http://images.brickset.com/sets/images/5521-1.jpg,36.5,Box,Retail,312.0,897.0,5,Model making,1,5521-1,0.583719793075,62.5300022939
3420,Championship Challenge II,2002,Sports,Football,388.0,12.0,http://images.brickset.com/sets/images/3420-1.jpg,50.0,Box,Retail,185.0,593.0,4,Modern day,3,3420-1,0.741511206948,67.4298642172
3421,3 vs 3 Shootout,2002,Sports,Football,225.0,6.0,http://images.brickset.com/sets/images/3421-1.jpg,30.0,Box,Retail,141.0,276.0,3.5,Modern day,2,3421-1,0.741511206948,40.4579185303
3422,Shoot 'n' Save,2002,Sports,Football,110.0,2.0,http://images.brickset.com/sets/images/3422-1.jpg,20.0,Box,Retail,136.0,356.0,5,Modern day,1,3422-1,0.741511206948,26.9719456869
3423,Freekick Frenzy,2002,Sports,Football,54.0,2.0,http://images.brickset.com/sets/images/3423-1.jpg,10.0,Box,Retail,127.0,340.0,3,Modern day,1,3423-1,0.741511206948,13.4859728434
3424,Target Practice,2002,Sports,Football,37.0,1.0,http://images.brickset.com/sets/images/3424-1.jpg,7.0,Box,Retail,115.0,403.0,4.16666666666667,Modern day,6,3424-1,0.741511206948,9.4401809904
3425,US National Team Cup Edition Set,2002,Sports,Football,548.0,22.0,http://images.brickset.com/sets/images/3425-1.jpg,90.0,Box,Retail - limited,199.0,205.0,4.66666666666667,Modern day,3,3425-1,0.741511206948,121.373755591
3426,Adidas Team Transport,2002,Sports,Football,133.0,6.0,http://images.brickset.com/sets/images/3426-1.jpg,20.0,Box,Retail,188.0,203.0,4,Modern day,1,3426-1,0.741511206948,26.9719456869
3739,Blacksmith Shop,2002,Castle,My Own Creation,619.0,2.0,http://images.brickset.com/sets/images/3739-1.jpg,40.0,Box,LEGO exclusive,1701.0,818.0,4.91666666666667,Historical,12,3739-1,0.741511206948,53.9438913737
4524,Holiday Calendar,2002,Creator,Seasonal,231.0,0.0,http://images.brickset.com/sets/images/4524-1.jpg,15.0,Box,Retail - limited,112.0,106.0,4,Basic,1,4524-1,0.741511206948,20.2289592651
4534,LEGO Express,2002,Trains,9 V,456.0,0.0,http://images.brickset.com/sets/images/4534-1.jpg,160.0,Box,Retail - limited,452.0,197.0,4,Modern day,1,4534-1,0.741511206948,215.775565495
4535,LEGO Express Deluxe,2002,Trains,9 V,762.0,0.0,http://images.brickset.com/sets/images/4535-1.jpg,170.0,Box,Retail - limited,735.0,262.0,4.66666666666667,Modern day,3,4535-1,0.741511206948,229.261538338
4582,Red Bullet,2002,Racers,Drome Racers,29.0,0.0,http://images.brickset.com/sets/images/4582-1.jpg,4.0,Box,Retail,113.0,1135.0,3.66666666666667,Racing,6,4582-1,0.741511206948,5.39438913737
4583,Maverick Storm,2002,Racers,Drome Racers,31.0,0.0,http://images.brickset.com/sets/images/4583-1.jpg,4.0,Box,Retail,113.0,1027.0,4.2,Racing,5,4583-1,0.741511206948,5.39438913737
4584,Hot Scorcher,2002,Racers,Drome Racers,58.0,1.0,http://images.brickset.com/sets/images/4584-1.jpg,10.0,Box,Retail,148.0,838.0,4.83333333333333,Racing,6,4584-1,0.741511206948,13.4859728434
4585,Nitro Pulverizer,2002,Racers,Drome Racers,61.0,1.0,http://images.brickset.com/sets/images/4585-1.jpg,10.0,Box,Retail,152.0,1158.0,4.5,Racing,8,4585-1,0.741511206948,13.4859728434
4586,Stunt Race Track,2002,Racers,Drome Racers,168.0,0.0,http://images.brickset.com/sets/images/4586-1.jpg,20.0,Box,Retail,178.0,449.0,4,Racing,1,4586-1,0.741511206948,26.9719456869
4587,Duel Racers,2002,Racers,Drome Racers,200.0,2.0,http://images.brickset.com/sets/images/4587-1.jpg,40.0,Box,Retail,125.0,215.0,5,Racing,1,4587-1,0.741511206948,53.9438913737
4588,Off-Road Race Track,2002,Racers,Drome Racers,366.0,0.0,http://images.brickset.com/sets/images/4588-1.jpg,50.0,Box,Retail,203.0,415.0,2.8,Racing,5,4588-1,0.741511206948,67.4298642172
4589,RC Nitro Flash,2002,Racers,Drome Racers,136.0,1.0,http://images.brickset.com/sets/images/4589-1.jpg,70.0,Box,Retail,153.0,211.0,3,Racing,1,4589-1,0.741511206948,94.401809904
4590,Flash Turbo,2002,Racers,Drome Racers,28.0,0.0,http://images.brickset.com/sets/images/4590-1.jpg,4.0,Box,Retail,111.0,604.0,4,Racing,1,4590-1,0.741511206948,5.39438913737
4591,Star Strike,2002,Racers,Drome Racers,28.0,0.0,http://images.brickset.com/sets/images/4591-1.jpg,4.0,Box,Retail,107.0,586.0,3.8,Racing,5,4591-1,0.741511206948,5.39438913737
4592,Red Monster,2002,Racers,Drome Racers,25.0,0.0,http://images.brickset.com/sets/images/4592-1.jpg,4.0,Box,Retail,112.0,585.0,4,Racing,1,4592-1,0.741511206948,5.39438913737
4593,Zero Hurricane and Red Blizzard,2002,Racers,Drome Racers,74.0,0.0,http://images.brickset.com/sets/images/4593-1.jpg,7.0,Box,Retail,114.0,701.0,4,Racing,2,4593-1,0.741511206948,9.4401809904
4594,Maverick Sprinter and Hot Arrow,2002,Racers,Drome Racers,66.0,0.0,http://images.brickset.com/sets/images/4594-1.jpg,7.0,Box,Retail,122.0,719.0,3.5,Racing,4,4594-1,0.741511206948,9.4401809904
4595,Zero Tornado & Hot Rock,2002,Racers,Drome Racers,71.0,0.0,http://images.brickset.com/sets/images/4595-1.jpg,10.0,Box,Retail,130.0,214.0,5,Racing,1,4595-1,0.741511206948,13.4859728434
4596,Storming Cobra,2002,Racers,Drome Racers,75.0,1.0,http://images.brickset.com/sets/images/4596-1.jpg,10.0,Box,Retail,115.0,114.0,0,Racing,0,4596-1,0.741511206948,13.4859728434
4711,Flying Lesson,2002,Harry Potter,Philospher's Stone,23.0,2.0,http://images.brickset.com/sets/images/4711-1.jpg,4.0,Box,Retail,904.0,2925.0,3.9047619047619,Licensed,21,4711-1,0.741511206948,5.39438913737
310,Tugboat,1973,LEGOLAND,Boats,183.0,0.0,http://images.brickset.com/sets/images/310-3.jpg,1.524,Box,Retail,92.0,222.0,0,Vintage themes,0,310-3,0.157403398704,9.68212892824
4712,Troll on the Loose,2002,Harry Potter,Philospher's Stone,71.0,2.0,http://images.brickset.com/sets/images/4712-1.jpg,10.0,Box,Retail,1078.0,3136.0,3.9047619047619,Licensed,21,4712-1,0.741511206948,13.4859728434
4714,Gringott's bank,2002,Harry Potter,Philospher's Stone,250.0,4.0,http://images.brickset.com/sets/images/4714-1.jpg,30.0,Box,Retail,1098.0,2086.0,4.5,Licensed,12,4714-1,0.741511206948,40.4579185303
4726,Quidditch Practice,2002,Harry Potter,Chamber of Secrets,128.0,3.0,http://images.brickset.com/sets/images/4726-1.jpg,13.0,Box,Retail,918.0,2630.0,3.84615384615385,Licensed,13,4726-1,0.741511206948,17.5317646965
4727,Aragog in the Dark Forest,2002,Harry Potter,Chamber of Secrets,178.0,2.0,http://images.brickset.com/sets/images/4727-1.jpg,20.0,Box,Retail,919.0,2575.0,4,Licensed,9,4727-1,0.741511206948,26.9719456869
4728,Escape from Privet Drive,2002,Harry Potter,Chamber of Secrets,278.0,3.0,http://images.brickset.com/sets/images/4728-1.jpg,30.0,Box,Retail,1335.0,2492.0,4.6,Licensed,20,4728-1,0.741511206948,40.4579185303
4729,Dumbledore's Office,2002,Harry Potter,Chamber of Secrets,446.0,3.0,http://images.brickset.com/sets/images/4729-1.jpg,50.0,Box,Retail,1344.0,2731.0,4.83333333333333,Licensed,12,4729-1,0.741511206948,67.4298642172
4730,The Chamber of Secrets,2002,Harry Potter,Chamber of Secrets,591.0,5.0,http://images.brickset.com/sets/images/4730-1.jpg,70.0,Box,Retail,1354.0,2367.0,4.4,Licensed,15,4730-1,0.741511206948,94.401809904
4731,Dobby's Release,2002,Harry Potter,Chamber of Secrets,70.0,2.0,http://images.brickset.com/sets/images/4731-1.jpg,7.0,Box,Retail,921.0,2745.0,4,Licensed,12,4731-1,0.741511206948,9.4401809904
4733,The Dueling Club,2002,Harry Potter,Chamber of Secrets,129.0,4.0,http://images.brickset.com/sets/images/4733-1.jpg,20.0,Box,Retail,1008.0,2285.0,4,Licensed,13,4733-1,0.741511206948,26.9719456869
4735,Slytherin,2002,Harry Potter,Chamber of Secrets,90.0,3.0,http://images.brickset.com/sets/images/4735-1.jpg,10.0,Box,Retail,1029.0,2293.0,3.8,Licensed,10,4735-1,0.741511206948,13.4859728434
4788,Ogel Mutant Ray,2002,Alpha Team,Mission Deep Sea,68.0,2.0,http://images.brickset.com/sets/images/4788-1.jpg,10.0,Box,Retail - limited,364.0,563.0,4,Action/Adventure,3,4788-1,0.741511206948,13.4859728434
4789,Alpha Team Aquatic Mech,2002,Alpha Team,Mission Deep Sea,162.0,1.0,http://images.brickset.com/sets/images/4789-1.jpg,19.0373,Box,Retail - limited,437.0,465.0,4.75,Action/Adventure,4,4789-1,0.741511206948,25.6736510812
4790,Alpha Team Robot Diver,2002,Alpha Team,Mission Deep Sea,32.0,1.0,http://images.brickset.com/sets/images/4790-1.jpg,4.0,Box,Retail,313.0,1977.0,4.16666666666667,Action/Adventure,18,4790-1,0.741511206948,5.39438913737
4791,Alpha Team Sub-Surface Scooter,2002,Alpha Team,Mission Deep Sea,42.0,1.0,http://images.brickset.com/sets/images/4791-1.jpg,7.0,Box,Retail,312.0,1227.0,4.1,Action/Adventure,10,4791-1,0.741511206948,9.4401809904
4792,Alpha Team Navigator and ROV,2002,Alpha Team,Mission Deep Sea,111.0,1.0,http://images.brickset.com/sets/images/4792-1.jpg,10.0,Box,Retail,416.0,1469.0,4.6,Action/Adventure,10,4792-1,0.741511206948,13.4859728434
4793,Ogel Shark Sub,2002,Alpha Team,Mission Deep Sea,115.0,3.0,http://images.brickset.com/sets/images/4793-1.jpg,20.0,Box,Retail,399.0,1171.0,4,Action/Adventure,9,4793-1,0.741511206948,26.9719456869
4794,Alpha Team Command Sub,2002,Alpha Team,Mission Deep Sea,189.0,2.0,http://images.brickset.com/sets/images/4794-1.jpg,30.0,Box,Retail,423.0,1003.0,3.57142857142857,Action/Adventure,7,4794-1,0.741511206948,40.4579185303
4795,Ogel Underwater Base and AT Sub,2002,Alpha Team,Mission Deep Sea,468.0,4.0,http://images.brickset.com/sets/images/4795-1.jpg,50.0,Box,Retail,454.0,750.0,4.6,Action/Adventure,5,4795-1,0.741511206948,67.4298642172
4796,Ogel Mutant Squid,2002,Alpha Team,Mission Deep Sea,62.0,1.0,http://images.brickset.com/sets/images/4796-1.jpg,10.0,Box,Retail,392.0,1539.0,4.375,Action/Adventure,8,4796-1,0.741511206948,13.4859728434
4797,Ogel Mutant Killer Whale,2002,Alpha Team,Mission Deep Sea,57.0,1.0,http://images.brickset.com/sets/images/4797-1.jpg,10.0,Box,Retail,350.0,1116.0,4.125,Action/Adventure,8,4797-1,0.741511206948,13.4859728434
4798,Evil Ogel Attack,2002,Alpha Team,Mission Deep Sea,21.0,1.0,http://images.brickset.com/sets/images/4798-1.jpg,3.0,Box,Retail - limited,292.0,651.0,3.6,Action/Adventure,5,4798-1,0.741511206948,4.04579185303
4799,Ogel Drone Octopus,2002,Alpha Team,Mission Deep Sea,18.0,1.0,http://images.brickset.com/sets/images/4799-1.jpg,3.0,Box,Retail - limited,337.0,721.0,4,Action/Adventure,3,4799-1,0.741511206948,4.04579185303
4800,AT Jet Sub,2002,Alpha Team,Mission Deep Sea,23.0,1.0,http://images.brickset.com/sets/images/4800-1.jpg,3.0,Box,Retail - limited,262.0,618.0,4,Action/Adventure,2,4800-1,0.741511206948,4.04579185303
65062,Racers Turbo Pack,2002,Racers,Product Collection,87.0,0.0,http://images.brickset.com/sets/images/65062-1.jpg,10.0,Box,Retail - limited,53.0,63.0,5,Racing,1,65062-1,0.741511206948,13.4859728434
65071,Bionicle Dual Pack: Lehvak & Pahrak,2002,Bionicle,Product Collection,82.0,0.0,http://images.brickset.com/sets/images/65071-1.jpg,12.6873,Box,Retail,164.0,62.0,5,Constraction,1,65071-1,0.741511206948,17.1100583256
65118,Alpha Team Secret Mission Collector's Pack,2002,Alpha Team,Product Collection,242.0,0.0,http://images.brickset.com/sets/images/65118-1.jpg,35.0,Box,Retail - limited,143.0,32.0,0,Action/Adventure,0,65118-1,0.741511206948,47.200904952
65153,Jango Fett's Slave I with Bonus Cargo Case,2002,Star Wars,Product Collection,360.0,0.0,http://images.brickset.com/sets/images/65153-1.jpg,50.0,Box,Retail - limited,906.0,181.0,5,Licensed,2,65153-1,0.741511206948,67.4298642172
6636,Command Post Central,2002,Town,Police,273.0,7.0,http://images.brickset.com/sets/images/6636-1.jpg,65.0,Box,LEGO exclusive,354.0,274.0,3,Modern day,4,6636-1,0.741511206948,87.6588234823
6731,Skateboarding Pepper,2002,Island Xtreme Stunts,No_Subtheme,11.0,1.0,http://images.brickset.com/sets/images/6731-1.jpg,4.0,Box,Retail,253.0,739.0,4.57142857142857,Racing,7,6731-1,0.741511206948,5.39438913737
6732,Brickster's Trike,2002,Island Xtreme Stunts,No_Subtheme,12.0,1.0,http://images.brickset.com/sets/images/6732-1.jpg,4.0,Box,Retail,208.0,612.0,4.2,Racing,5,6732-1,0.741511206948,5.39438913737
6733,Snap's Cruiser,2002,Island Xtreme Stunts,No_Subtheme,19.0,1.0,http://images.brickset.com/sets/images/6733-1.jpg,4.0,Box,Retail,199.0,683.0,3.75,Racing,4,6733-1,0.741511206948,5.39438913737
6734,Beach Cruisers,2002,Island Xtreme Stunts,No_Subtheme,53.0,2.0,http://images.brickset.com/sets/images/6734-1.jpg,7.0,Box,Retail,217.0,1046.0,3.75,Racing,4,6734-1,0.741511206948,9.4401809904
6735,Air Chase,2002,Island Xtreme Stunts,No_Subtheme,85.0,2.0,http://images.brickset.com/sets/images/6735-1.jpg,10.0,Box,Retail,258.0,899.0,4.33333333333333,Racing,6,6735-1,0.741511206948,13.4859728434
6736,Beach Lookout,2002,Island Xtreme Stunts,No_Subtheme,87.0,2.0,http://images.brickset.com/sets/images/6736-1.jpg,13.0,Box,Retail,337.0,1026.0,4.77777777777778,Racing,9,6736-1,0.741511206948,17.5317646965
6737,Wake Rider,2002,Island Xtreme Stunts,No_Subtheme,93.0,2.0,http://images.brickset.com/sets/images/6737-1.jpg,13.0,Box,Retail,267.0,763.0,4.33333333333333,Racing,3,6737-1,0.741511206948,17.5317646965
6738,Skateboard Challenge,2002,Island Xtreme Stunts,No_Subtheme,108.0,3.0,http://images.brickset.com/sets/images/6738-1.jpg,20.0,Box,Retail,419.0,1006.0,4.78571428571429,Racing,14,6738-1,0.741511206948,26.9719456869
6739,Truck & Stunt Trikes,2002,Island Xtreme Stunts,No_Subtheme,199.0,3.0,http://images.brickset.com/sets/images/6739-1.jpg,30.0,Box,Retail,291.0,636.0,4.33333333333333,Racing,6,6739-1,0.741511206948,40.4579185303
6740,Xtreme Tower,2002,Island Xtreme Stunts,No_Subtheme,330.0,6.0,http://images.brickset.com/sets/images/6740-1.jpg,50.0,Box,Retail,341.0,677.0,4.5,Racing,10,6740-1,0.741511206948,67.4298642172
6762,Fort Legoredo,2002,Western,Cowboys,673.0,10.0,http://images.brickset.com/sets/images/6762-1.jpg,100.0,Box,LEGO exclusive,1183.0,884.0,4.9,Historical,10,6762-1,0.741511206948,134.859728434
6763,Rapid River Village,2002,Western,Indians,343.0,7.0,http://images.brickset.com/sets/images/6763-1.jpg,70.0,Box,LEGO exclusive,899.0,535.0,4.66666666666667,Historical,3,6763-1,0.741511206948,94.401809904
6764,Sheriff's Lock-Up,2002,Western,Cowboys,171.0,4.0,http://images.brickset.com/sets/images/6764-1.jpg,30.0,Box,LEGO exclusive,686.0,658.0,5,Historical,4,6764-1,0.741511206948,40.4579185303
7103,Jedi Duel,2002,Star Wars,Episode II,82.0,2.0,http://images.brickset.com/sets/images/7103-1.jpg,10.0,Box,Retail,1863.0,5472.0,4.31372549019608,Licensed,51,7103-1,0.741511206948,13.4859728434
7113,Tusken Raider Encounter,2002,Star Wars,Episode II,93.0,3.0,http://images.brickset.com/sets/images/7113-1.jpg,10.0,Box,Retail,2013.0,5777.0,4.44897959183674,Licensed,49,7113-1,0.741511206948,13.4859728434
7119,Twin-Pod Cloud Car,2002,Star Wars,Episode IV-VI,118.0,1.0,http://images.brickset.com/sets/images/7119-1.jpg,10.0,Box,Retail,1609.0,5582.0,4,Licensed,29,7119-1,0.741511206948,13.4859728434
7133,Bounty Hunter Pursuit,2002,Star Wars,Episode II,259.0,3.0,http://images.brickset.com/sets/images/7133-1.jpg,30.0,Box,Retail,2276.0,4427.0,4.57142857142857,Licensed,21,7133-1,0.741511206948,40.4579185303
7139,Ewok Attack,2002,Star Wars,Episode IV-VI,121.0,4.0,http://images.brickset.com/sets/images/7139-1.jpg,13.0,Box,Retail,2167.0,5215.0,4.475,Licensed,40,7139-1,0.741511206948,17.5317646965
7142,X-wing Fighter,2002,Star Wars,Episode IV-VI,267.0,4.0,http://images.brickset.com/sets/images/7142-1.jpg,30.0,Box,Retail,1703.0,1575.0,4,Licensed,3,7142-1,0.741511206948,40.4579185303
7143,Jedi Starfighter,2002,Star Wars,Episode II,139.0,1.0,http://images.brickset.com/sets/images/7143-1.jpg,20.0,Box,Retail,1782.0,5879.0,4.4054054054054,Licensed,37,7143-1,0.741511206948,26.9719456869
7152,TIE Fighter & Y-wing,2002,Star Wars,Episode IV-VI,410.0,3.0,http://images.brickset.com/sets/images/7152-1.jpg,50.0,Box,Retail,1593.0,1109.0,4.33333333333333,Licensed,3,7152-1,0.741511206948,67.4298642172
7153,Jango Fett's Slave I,2002,Star Wars,Episode II,360.0,2.0,http://images.brickset.com/sets/images/7153-1.jpg,50.0,Box,Retail,2393.0,4248.0,4.625,Licensed,40,7153-1,0.741511206948,67.4298642172
7163,Republic Gunship,2002,Star Wars,Episode II,693.0,8.0,http://images.brickset.com/sets/images/7163-1.jpg,90.0,Box,Retail,3092.0,3284.0,4.70212765957447,Licensed,47,7163-1,0.741511206948,121.373755591
7194,Yoda,2002,Star Wars,Ultimate Collector Series,1075.0,0.0,http://images.brickset.com/sets/images/7194-1.jpg,100.0,Box,LEGO exclusive,2204.0,1856.0,4,Licensed,4,7194-1,0.741511206948,134.859728434
7200,Final Duel I,2002,Star Wars,Episode IV-VI,31.0,2.0,http://images.brickset.com/sets/images/7200-1.jpg,7.0,Box,Retail,1965.0,6156.0,4.11111111111111,Licensed,27,7200-1,0.741511206948,9.4401809904
7201,Final Duel II,2002,Star Wars,Episode IV-VI,26.0,3.0,http://images.brickset.com/sets/images/7201-1.jpg,7.0,Box,Retail,1788.0,6243.0,4.30769230769231,Licensed,39,7201-1,0.741511206948,9.4401809904
7203,Jedi Defense I,2002,Star Wars,Episode I,111.0,3.0,http://images.brickset.com/sets/images/7203-1.jpg,7.0,Box,Retail,1865.0,5158.0,4.51724137931034,Licensed,29,7203-1,0.741511206948,9.4401809904
7204,Jedi Defense II,2002,Star Wars,Episode I,53.0,3.0,http://images.brickset.com/sets/images/7204-1.jpg,7.0,Box,Retail,1815.0,4332.0,4.39130434782609,Licensed,23,7204-1,0.741511206948,9.4401809904
8009,R2-D2,2002,Star Wars,Technic,240.0,0.0,http://images.brickset.com/sets/images/8009-1.jpg,20.0,Box,Retail,1119.0,2204.0,5,Licensed,5,8009-1,0.741511206948,26.9719456869
8010,Darth Vader,2002,Star Wars,Technic,391.0,0.0,http://images.brickset.com/sets/images/8010-1.jpg,40.0,Box,Retail,1313.0,2034.0,3.83333333333333,Licensed,6,8010-1,0.741511206948,53.9438913737
8011,Jango Fett,2002,Star Wars,Technic,422.0,0.0,http://images.brickset.com/sets/images/8011-1.jpg,30.0,Box,Retail,1153.0,1751.0,4.66666666666667,Licensed,6,8011-1,0.741511206948,40.4579185303
8012,Super Battle Droid,2002,Star Wars,Technic,379.0,0.0,http://images.brickset.com/sets/images/8012-1.jpg,35.0,Box,Retail,1113.0,1733.0,4.28571428571429,Licensed,7,8012-1,0.741511206948,47.200904952
8430,Mag Wheel Master,2002,Technic,No_Subtheme,318.0,0.0,http://images.brickset.com/sets/images/8430-1.jpg,35.0,Box,Retail,323.0,434.0,3.66666666666667,Technical,3,8430-1,0.741511206948,47.200904952
8431,Pneumatic Crane Truck,2002,Technic,No_Subtheme,862.0,0.0,http://images.brickset.com/sets/images/8431-1.jpg,85.0,Box,Retail,386.0,423.0,3.5,Technical,2,8431-1,0.741511206948,114.630769169
